iso	year	pi	source	type	emp	wages	at	t_at	txt	revenue_unrelated	revenue_total	net_interest	etr
PAN	2016	544921402.9455733	BEA_income	all_groups									
PAN	2017	685116676.5018102	BEA_income	all_groups									
PAN	2018	676580902.6697404	BEA_income	all_groups									
PAN	2019	809230448.6328429	BEA_income	all_groups									
PAN	2020	108360093.1633964	BEA_income	all_groups									
PAN	2021		BEA_income	all_groups									
PER	2004	1729587327.716228	BEA_income	all_groups									
PER	2005	2423737858.618221	BEA_income	all_groups									
PER	2006	2919070265.952135	BEA_income	all_groups									
PER	2007	3214466017.5763683	BEA_income	all_groups									
PER	2008	2241369594.716137	BEA_income	all_groups									
PER	2009	2506209950.9554124	BEA_income	all_groups									
PER	2010	3177913669.17383	BEA_income	all_groups									
PER	2011	3202339734.26239	BEA_income	all_groups									
PER	2012	2853843605.2794414	BEA_income	all_groups									
PER	2013	2057436746.1786149	BEA_income	all_groups									
PER	2014	2095608830.3110921	BEA_income	all_groups									
PER	2015	787671544.990225	BEA_income	all_groups									
PER	2016	740848199.5102738	BEA_income	all_groups									
PER	2017	2737403591.20917	BEA_income	all_groups									
PER	2018	1446166128.8182516	BEA_income	all_groups									
PER	2019	1837585011.1901963	BEA_income	all_groups									
PER	2020	1981441703.5592484	BEA_income	all_groups									
PER	2021		BEA_income	all_groups									
PHL	2004	1306707856.1568172	BEA_income	all_groups									
PHL	2005	1396747508.6337192	BEA_income	all_groups									
PHL	2006	1697486343.6481783	BEA_income	all_groups									
PHL	2007	1724168701.711041	BEA_income	all_groups									
PHL	2008	1304934691.7746615	BEA_income	all_groups									
PHL	2009	1200849575.8461747	BEA_income	all_groups									
PHL	2010	1093902399.7316258	BEA_income	all_groups									
PHL	2011	1175478132.1515183	BEA_income	all_groups									
PHL	2012	1076806895.2873213	BEA_income	all_groups									
PHL	2013	1307244889.123369	BEA_income	all_groups									
PHL	2014	1178526629.4254353	BEA_income	all_groups									
PHL	2015	812917427.8424757	BEA_income	all_groups									
PHL	2016	1227603834.7257016	BEA_income	all_groups									
PHL	2017	1328370784.0966542	BEA_income	all_groups									
PHL	2018	755276868.6902388	BEA_income	all_groups									
PHL	2019	1084409568.4450188	BEA_income	all_groups									
PHL	2020	626424538.5731583	BEA_income	all_groups									
PHL	2021		BEA_income	all_groups									
PLW	2009		BEA_income	all_groups									
PLW	2010		BEA_income	all_groups									
PLW	2011		BEA_income	all_groups									
PLW	2012		BEA_income	all_groups									
PLW	2013		BEA_income	all_groups									
PLW	2014		BEA_income	all_groups									
PLW	2015		BEA_income	all_groups									
PLW	2016		BEA_income	all_groups									
PLW	2017		BEA_income	all_groups									
PLW	2018		BEA_income	all_groups									
PLW	2019		BEA_income	all_groups									
PLW	2020		BEA_income	all_groups									
PLW	2021		BEA_income	all_groups									
PNG	2004		BEA_income	all_groups									
PNG	2005		BEA_income	all_groups									
PNG	2006		BEA_income	all_groups									
PNG	2007		BEA_income	all_groups									
PNG	2008		BEA_income	all_groups									
PNG	2009		BEA_income	all_groups									
PNG	2010		BEA_income	all_groups									
PNG	2011		BEA_income	all_groups									
PNG	2012		BEA_income	all_groups									
PNG	2013		BEA_income	all_groups									
PNG	2014		BEA_income	all_groups									
PNG	2015		BEA_income	all_groups									
PNG	2016		BEA_income	all_groups									
PNG	2017		BEA_income	all_groups									
PNG	2018		BEA_income	all_groups									
PNG	2019		BEA_income	all_groups									
PNG	2020		BEA_income	all_groups									
PNG	2021		BEA_income	all_groups									
POL	2004	1251147049.6745586	BEA_income	all_groups									
POL	2005	761862277.4365741	BEA_income	all_groups									
POL	2006	1233708824.758587	BEA_income	all_groups									
POL	2007	1938803912.9633844	BEA_income	all_groups									
POL	2008	2063193872.6429482	BEA_income	all_groups									
POL	2009	761289449.5338805	BEA_income	all_groups									
POL	2010	989091286.0829211	BEA_income	all_groups									
POL	2011	1362416746.0805411	BEA_income	all_groups									
POL	2012	1283415401.6609755	BEA_income	all_groups									
POL	2013	1079544379.6648662	BEA_income	all_groups									
POL	2014	1135965908.500355	BEA_income	all_groups									
POL	2015	881586229.2005979	BEA_income	all_groups									
POL	2016	1567414372.517604	BEA_income	all_groups									
POL	2017	1271192641.1993349	BEA_income	all_groups									
POL	2018	2013390299.4854813	BEA_income	all_groups									
POL	2019	1534887979.396803	BEA_income	all_groups									
POL	2020	1215697045.2045805	BEA_income	all_groups									
POL	2021		BEA_income	all_groups									
PRT	2004	558694776.2938203	BEA_income	all_groups									
PRT	2005	605426556.4695975	BEA_income	all_groups									
PRT	2006	755785586.3385937	BEA_income	all_groups									
PRT	2007	690477424.8778214	BEA_income	all_groups									
PRT	2008	534527166.2195666	BEA_income	all_groups									
PRT	2009	394477036.4341103	BEA_income	all_groups									
PRT	2010	482334639.5095727	BEA_income	all_groups									
PRT	2011	205226087.030775	BEA_income	all_groups									
PRT	2012	108902020.60089166	BEA_income	all_groups									
PRT	2013	244981351.69419277	BEA_income	all_groups									
PRT	2014	452967672.7026394	BEA_income	all_groups									
PRT	2015	209035910.0166366	BEA_income	all_groups									
PRT	2016	220417646.1352881	BEA_income	all_groups									
PRT	2017	289974867.5506916	BEA_income	all_groups									
PRT	2018	307629685.35285777	BEA_income	all_groups									
PRT	2019	385250767.7370461	BEA_income	all_groups									
PRT	2020	127968110.02153479	BEA_income	all_groups									
PRT	2021		BEA_income	all_groups									
PRY	2004		BEA_income	all_groups									
PRY	2005		BEA_income	all_groups									
PRY	2006		BEA_income	all_groups									
PRY	2007		BEA_income	all_groups									
PRY	2008		BEA_income	all_groups									
PRY	2009		BEA_income	all_groups									
PRY	2010		BEA_income	all_groups									
PRY	2011		BEA_income	all_groups									
PRY	2012		BEA_income	all_groups									
PRY	2013		BEA_income	all_groups									
PRY	2014		BEA_income	all_groups									
PRY	2015		BEA_income	all_groups									
PRY	2016		BEA_income	all_groups									
PRY	2017		BEA_income	all_groups									
PRY	2018		BEA_income	all_groups									
PRY	2019		BEA_income	all_groups									
PRY	2020		BEA_income	all_groups									
PRY	2021		BEA_income	all_groups									
QAT	2004		BEA_income	all_groups									
QAT	2005		BEA_income	all_groups									
QAT	2006		BEA_income	all_groups									
QAT	2007		BEA_income	all_groups									
QAT	2008		BEA_income	all_groups									
QAT	2009		BEA_income	all_groups									
QAT	2010		BEA_income	all_groups									
QAT	2011		BEA_income	all_groups									
QAT	2012		BEA_income	all_groups									
QAT	2013		BEA_income	all_groups									
QAT	2014		BEA_income	all_groups									
QAT	2015		BEA_income	all_groups									
QAT	2016		BEA_income	all_groups									
QAT	2017		BEA_income	all_groups									
QAT	2018		BEA_income	all_groups									
QAT	2019		BEA_income	all_groups									
QAT	2020		BEA_income	all_groups									
QAT	2021		BEA_income	all_groups									
ROU	2004		BEA_income	all_groups									
ROU	2005		BEA_income	all_groups									
ROU	2006		BEA_income	all_groups									
ROU	2007		BEA_income	all_groups									
ROU	2008		BEA_income	all_groups									
ROU	2009		BEA_income	all_groups									
ROU	2010		BEA_income	all_groups									
ROU	2011		BEA_income	all_groups									
ROU	2012		BEA_income	all_groups									
ROU	2013		BEA_income	all_groups									
ROU	2014		BEA_income	all_groups									
ROU	2015		BEA_income	all_groups									
ROU	2016		BEA_income	all_groups									
ROU	2017		BEA_income	all_groups									
ROU	2018		BEA_income	all_groups									
ROU	2019		BEA_income	all_groups									
ROU	2020		BEA_income	all_groups									
ROU	2021		BEA_income	all_groups									
RUS	2004	827238674.2914023	BEA_income	all_groups									
RUS	2005	1551151596.8608649	BEA_income	all_groups									
RUS	2006	2401741094.554595	BEA_income	all_groups									
RUS	2007	3912030454.1464844	BEA_income	all_groups									
RUS	2008	3437981546.366758	BEA_income	all_groups									
RUS	2009	2657853071.4547586	BEA_income	all_groups									
RUS	2010	1719716330.7408814	BEA_income	all_groups									
RUS	2011	2316413259.555282	BEA_income	all_groups									
RUS	2012	2454875455.0406604	BEA_income	all_groups									
RUS	2013	1739265945.0156176	BEA_income	all_groups									
RUS	2014	334405664.4113445	BEA_income	all_groups									
RUS	2015	1260274471.9843597	BEA_income	all_groups									
RUS	2016	1566393920.452163	BEA_income	all_groups									
RUS	2017	2339198667.4599805	BEA_income	all_groups									
RUS	2018	2001125993.0926762	BEA_income	all_groups									
RUS	2019	2026133667.357798	BEA_income	all_groups									
RUS	2020	1630561401.887298	BEA_income	all_groups									
RUS	2021		BEA_income	all_groups									
RWA	2004		BEA_income	all_groups									
RWA	2005		BEA_income	all_groups									
RWA	2006		BEA_income	all_groups									
RWA	2007		BEA_income	all_groups									
RWA	2008		BEA_income	all_groups									
RWA	2009		BEA_income	all_groups									
RWA	2010		BEA_income	all_groups									
RWA	2011		BEA_income	all_groups									
RWA	2012		BEA_income	all_groups									
RWA	2013		BEA_income	all_groups									
RWA	2014		BEA_income	all_groups									
RWA	2015		BEA_income	all_groups									
RWA	2016		BEA_income	all_groups									
RWA	2017		BEA_income	all_groups									
RWA	2018		BEA_income	all_groups									
RWA	2019		BEA_income	all_groups									
RWA	2020		BEA_income	all_groups									
RWA	2021		BEA_income	all_groups									
Rest	2004	310968689362.08136	BEA_income	all_groups									
Rest	2005	377904005935.939	BEA_income	all_groups									
Rest	2006	422493236440.11487	BEA_income	all_groups									
Rest	2007	481327560675.31396	BEA_income	all_groups									
Rest	2008	540194369015.96265	BEA_income	all_groups									
Rest	2009	460526836952.6871	BEA_income	all_groups									
Rest	2010	557233882423.2902	BEA_income	all_groups									
Rest	2011	621888890151.8257	BEA_income	all_groups									
Rest	2012	601257215720.5641	BEA_income	all_groups									
Rest	2013	597202527702.4198	BEA_income	all_groups									
Rest	2014	598166612190.0452	BEA_income	all_groups									
Rest	2015	529916130245.3147	BEA_income	all_groups									
Rest	2016	528480899719.251	BEA_income	all_groups									
Rest	2017	637351485378.9619	BEA_income	all_groups									
Rest	2018	669875393149.4742	BEA_income	all_groups									
Rest	2019	641885872419.657	BEA_income	all_groups									
Rest	2020	562969900017.5605	BEA_income	all_groups									
Rest	2021		BEA_income	all_groups									
SAU	2004	1824246479.5008163	BEA_income	all_groups									
SAU	2005	1984905186.8147542	BEA_income	all_groups									
SAU	2006	1661111636.284289	BEA_income	all_groups									
SAU	2007	2799369618.45627	BEA_income	all_groups									
SAU	2008	2275789904.662094	BEA_income	all_groups									
SAU	2009	1369911162.889365	BEA_income	all_groups									
SAU	2010	1665784398.4750433	BEA_income	all_groups									
SAU	2011	1814523719.984971	BEA_income	all_groups									
SAU	2012	1693579086.7278852	BEA_income	all_groups									
SAU	2013	1682340817.650992	BEA_income	all_groups									
SAU	2014	1918272493.123258	BEA_income	all_groups									
SAU	2015	1530910336.1604884	BEA_income	all_groups									
SAU	2016	1073515572.8440882	BEA_income	all_groups									
SAU	2017	1345728434.6190548	BEA_income	all_groups									
SAU	2018	875875881.552821	BEA_income	all_groups									
SAU	2019	875477273.7728112	BEA_income	all_groups									
SAU	2020	830760714.2527057	BEA_income	all_groups									
SAU	2021		BEA_income	all_groups									
SDN	2009		BEA_income	all_groups									
SDN	2010		BEA_income	all_groups									
SDN	2011		BEA_income	all_groups									
SDN	2012		BEA_income	all_groups									
SDN	2013		BEA_income	all_groups									
SDN	2019		BEA_income	all_groups									
SDN	2020		BEA_income	all_groups									
SDN	2021		BEA_income	all_groups									
SEN	2004		BEA_income	all_groups									
SEN	2005		BEA_income	all_groups									
SEN	2006		BEA_income	all_groups									
SEN	2007		BEA_income	all_groups									
SEN	2008		BEA_income	all_groups									
SEN	2009		BEA_income	all_groups									
SEN	2010		BEA_income	all_groups									
SEN	2011		BEA_income	all_groups									
SEN	2012		BEA_income	all_groups									
SEN	2013		BEA_income	all_groups									
SEN	2014		BEA_income	all_groups									
SEN	2015		BEA_income	all_groups									
SEN	2016		BEA_income	all_groups									
SEN	2017		BEA_income	all_groups									
SEN	2018		BEA_income	all_groups									
SEN	2019		BEA_income	all_groups									
SEN	2020		BEA_income	all_groups									
SEN	2021		BEA_income	all_groups									
SGP	2004	9818829190.003548	BEA_income	all_groups									
SGP	2005	16708147652.369026	BEA_income	all_groups									
SGP	2006	17011238143.845673	BEA_income	all_groups									
SGP	2007	20307325789.148598	BEA_income	all_groups									
SGP	2008	18406766924.62909	BEA_income	all_groups									
SGP	2009	10551492262.853163	BEA_income	all_groups									
SGP	2010	17639812185.43975	BEA_income	all_groups									
SGP	2011	23748315764.08102	BEA_income	all_groups									
SGP	2012	23539120864.08806	BEA_income	all_groups									
SGP	2013	28852907412.813145	BEA_income	all_groups									
SGP	2014	33389898916.22364	BEA_income	all_groups									
SGP	2015	24917686375.17154	BEA_income	all_groups									
SGP	2016	26701148744.33309	BEA_income	all_groups									
SGP	2017	33685073434.383335	BEA_income	all_groups									
SGP	2018	45790831968.60279	BEA_income	all_groups									
SGP	2019	38788025710.414024	BEA_income	all_groups									
SGP	2020	38785689346.28502	BEA_income	all_groups									
SGP	2021		BEA_income	all_groups									
SLB	2004		BEA_income	all_groups									
SLB	2005		BEA_income	all_groups									
SLB	2006		BEA_income	all_groups									
SLB	2007		BEA_income	all_groups									
SLB	2008		BEA_income	all_groups									
SLE	2004		BEA_income	all_groups									
SLE	2005		BEA_income	all_groups									
SLE	2006		BEA_income	all_groups									
SLE	2007		BEA_income	all_groups									
SLE	2008		BEA_income	all_groups									
SLE	2009		BEA_income	all_groups									
SLE	2010		BEA_income	all_groups									
SLE	2011		BEA_income	all_groups									
SLE	2012		BEA_income	all_groups									
SLE	2013		BEA_income	all_groups									
SLE	2014		BEA_income	all_groups									
SLE	2015		BEA_income	all_groups									
SLE	2016		BEA_income	all_groups									
SLE	2017		BEA_income	all_groups									
SLE	2018		BEA_income	all_groups									
SLE	2019		BEA_income	all_groups									
SLE	2020		BEA_income	all_groups									
SLE	2021		BEA_income	all_groups									
SLV	2004		BEA_income	all_groups									
SLV	2005		BEA_income	all_groups									
SLV	2006		BEA_income	all_groups									
SLV	2007		BEA_income	all_groups									
